UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
08-0241_f1_0023_12562.5_3856.88,12562.5,3856.88,1.05378
08-0241_f1_0023_12586.5_3852.73,12586.5,3852.73,-1.30579
08-0241_f1_0023_12688_3850.06,12688,3850.06,-1.55411
08-0241_f1_0023_12736.5_3854.04,12736.5,3854.04,0.882833
08-0241_f1_0023_12555.5_3851.73,12555.5,3851.73,0.664077
08-0241_f1_0023_12726.7_3852.09,12726.7,3852.09,0.958074
08-0241_f1_0023_12734.3_3848.98,12734.3,3848.98,0.898716
08-0241_f1_0023_12594.3_3850.44,12594.3,3850.44,-1.16774
08-0241_f1_0023_12723.7_3849.68,12723.7,3849.68,0.814386
08-0241_f1_0023_12588.5_3848.75,12588.5,3848.75,-1.1362
08-0241_f1_0023_12584.2_3847.56,12584.2,3847.56,0.947394
08-0241_f1_0023_12711.9_3842.22,12711.9,3842.22,0.917267
08-0241_f1_0023_12701.6_3843.13,12701.6,3843.13,0.853834
08-0241_f1_0023_12717.5_3844.88,12717.5,3844.88,0.490114
08-0241_f1_0023_12558.1_3844.63,12558.1,3844.63,-0.795232
08-0241_f1_0023_12553.7_3844.61,12553.7,3844.61,-0.102647
08-0241_f1_0023_12728.1_3841.72,12728.1,3841.72,0.937928
08-0241_f1_0023_12722.3_3840.44,12722.3,3840.44,0.673867
08-0241_f1_0023_12624.9_3837.15,12624.9,3837.15,0.714496
08-0241_f1_0023_12709.4_3834.15,12709.4,3834.15,1.24859
08-0241_f1_0023_12726.5_3832.39,12726.5,3832.39,0.797914
08-0241_f1_0023_12623.1_3833.18,12623.1,3833.18,0.358265
08-0241_f1_0023_12717.7_3833.1,12717.7,3833.1,0.799498
08-0241_f1_0023_12697_3830.47,12697,3830.47,0.680221
08-0241_f1_0023_12661.5_3831.46,12661.5,3831.46,-0.376327
08-0241_f1_0023_12610.9_3829.53,12610.9,3829.53,1.25868
08-0241_f1_0023_12619.4_3828.08,12619.4,3828.08,0.419468
08-0241_f1_0023_12720.1_3826.32,12720.1,3826.32,1.21152
08-0241_f1_0023_12710.8_3828.62,12710.8,3828.62,1.40618
08-0241_f1_0023_12638_3825.56,12638,3825.56,-0.194141
08-0241_f1_0023_12689.1_3826.33,12689.1,3826.33,0.721363
08-0241_f1_0023_12704.5_3826.24,12704.5,3826.24,-1.39649
08-0241_f1_0023_12601.2_3823.72,12601.2,3823.72,0.511842
08-0241_f1_0023_12713.9_3824.19,12713.9,3824.19,0.923819
08-0241_f1_0023_12612_3823.95,12612,3823.95,0.62746
08-0241_f1_0023_12605.4_3822.17,12605.4,3822.17,0.381123
08-0241_f1_0023_12647.3_3820.56,12647.3,3820.56,-0.719683
08-0241_f1_0023_12709.6_3821.16,12709.6,3821.16,1.00941
08-0241_f1_0023_12686.6_3816.96,12686.6,3816.96,0.672425
08-0241_f1_0023_12688.4_3820.59,12688.4,3820.59,0.634122
08-0241_f1_0023_12598.3_3820.37,12598.3,3820.37,-1.43952
08-0241_f1_0023_12657.6_3816.78,12657.6,3816.78,0.770155
08-0241_f1_0023_12613.2_3815.16,12613.2,3815.16,0.233107
08-0241_f1_0023_12699.1_3815.04,12699.1,3815.04,0.400002
08-0241_f1_0023_12621.8_3815.21,12621.8,3815.21,-0.060564
08-0241_f1_0023_12631_3816.62,12631,3816.62,0.034987
08-0241_f1_0023_12709_3815.35,12709,3815.35,0.834586
08-0241_f1_0023_12664_3813.23,12664,3813.23,0.498432
08-0241_f1_0023_12604.7_3812.58,12604.7,3812.58,0.623661
08-0241_f1_0023_12594.3_3813.97,12594.3,3813.97,1.49834
08-0241_f1_0023_12715.9_3814.33,12715.9,3814.33,0.534599
08-0241_f1_0023_12625.4_3810.64,12625.4,3810.64,-0.054066
08-0241_f1_0023_12587.9_3808.55,12587.9,3808.55,-0.474521
08-0241_f1_0023_12658.3_3804.95,12658.3,3804.95,0.391725
08-0241_f1_0023_12630.1_3812.6,12630.1,3812.6,-0.004989
08-0241_f1_0023_12639.9_3809.95,12639.9,3809.95,0.435253
08-0241_f1_0023_12597.6_3810.4,12597.6,3810.4,1.42688
08-0241_f1_0023_12620.8_3810.27,12620.8,3810.27,0.291924
08-0241_f1_0023_12713.5_3807.88,12713.5,3807.88,0.620545
08-0241_f1_0023_12687.7_3803.41,12687.7,3803.41,0.715549
08-0241_f1_0023_12630.2_3806.39,12630.2,3806.39,-0.109047
08-0241_f1_0023_12591.7_3806.78,12591.7,3806.78,-1.42917
08-0241_f1_0023_12696.3_3806.62,12696.3,3806.62,0.952269
08-0241_f1_0023_12665.8_3805.13,12665.8,3805.13,-0.06435
08-0241_f1_0023_12669.8_3802.01,12669.8,3802.01,0.112051
